8.520754e-01	-7.721946e-01	
3.030032e-07	1.006635e+00	
8.237499e-01	-4.652533e-01	
6.524026e-01	-4.564935e-01	
6.184628e-01	-1.241339e-01	
4.543399e-01	-1.224037e-01	
2.574192e-01	2.445112e-01	
4.093595e-01	2.432262e-01	
1.858685e-01	6.518127e-01	
8.277373e-02	6.717086e-01	
4.782712e-02	7.374810e-01	
4.382577e-01	-6.828712e-02	
8.425840e-01	-7.363203e-01	
4.446676e-01	-1.028885e-01	
8.332977e-01	-6.324998e-01	
2.104941e-01	4.759396e-01	
3.913833e-02	7.756613e-01	
6.354564e-01	-3.653318e-01	
2.419888e-01	2.780372e-01	
2.198380e-01	4.057060e-01	
2.235527e-01	3.870103e-01	
2.067748e-01	5.031808e-01	
1.963375e-01	5.818224e-01	
8.284593e-01	-5.543929e-01	
2.946246e-02	8.075573e-01	
4.257286e-01	4.193401e-02	
8.299782e-01	-5.805196e-01	
2.309271e-01	3.318523e-01	
9.192060e-03	9.073185e-01	
8.275384e-01	-5.306122e-01	
8.260135e-01	-5.092301e-01	
5.676496e-03	9.291602e-01	
4.124533e-01	2.032993e-01	
8.248296e-01	-4.862387e-01	
2.028964e-01	5.334300e-01	
2.559067e-02	8.242515e-01	
2.511842e-01	2.505988e-01	
1.901454e-01	6.252125e-01	
2.169048e-01	4.314022e-01	
8.357882e-01	-6.642776e-01	
5.655645e-02	7.104747e-01	
6.206139e-01	-1.590639e-01	
5.535770e-02	7.132510e-01	
6.220084e-01	-1.823814e-01	
4.335281e-01	-2.128651e-02	
4.168125e-01	1.471145e-01	
4.206397e-01	1.003685e-01	
2.269156e-01	3.623034e-01	
4.235718e-01	6.607578e-02	
6.577532e-02	6.895871e-01	
3.416326e-02	7.892073e-01	
4.301964e-01	-3.607708e-03	
1.692082e-02	8.646754e-01	
4.224231e-01	7.898220e-02	
4.111368e-01	2.198007e-01	
4.527686e-01	-1.054300e-01	
6.199671e-01	-1.412697e-01	
7.823376e-02	6.754720e-01	
2.278174e-01	3.513470e-01	
6.238780e-01	-2.127176e-01	
1.283750e-02	8.843637e-01	
2.241518e-02	8.401391e-01	
4.282928e-01	2.311551e-02	
4.364214e-01	-4.894274e-02	
8.387324e-01	-7.008153e-01	
6.407025e-01	-4.116250e-01	
6.338943e-01	-3.483702e-01	
4.144353e-01	1.771407e-01	
6.431560e-01	-4.272780e-01	
8.362312e-01	-6.718273e-01	
6.286792e-01	-2.841079e-01	
6.229654e-01	-1.991754e-01	
8.383970e-01	-6.939266e-01	
6.400565e-01	-3.978737e-01	
6.454503e-01	-4.397809e-01	
4.344303e-01	-3.978373e-02	
1.996392e-01	5.596364e-01	
6.251790e-01	-2.321285e-01	
1.932370e-01	6.037149e-01	
6.309577e-01	-3.123138e-01	
6.297868e-01	-2.986704e-01	
8.455938e-01	-7.554055e-01	
2.339903e-01	3.138243e-01	
2.134846e-01	4.522267e-01	
5.532927e-07	1.003782e+00	
6.275871e-01	-2.686725e-01	
4.184462e-01	1.263040e-01	
2.352040e-01	3.084617e-01	
4.287375e-01	1.141592e-02	
7.960408e-04	9.768499e-01	
1.204315e-02	8.920593e-01	
6.267564e-01	-2.569525e-01	
2.388043e-01	2.928452e-01	
4.154050e-01	1.648837e-01	
8.316665e-01	-6.078281e-01	
6.981403e-02	6.835497e-01	
8.312525e-01	-5.992134e-01	
3.428795e-03	9.449008e-01	
1.995586e-01	5.601176e-01	
2.557619e-03	9.530954e-01	
