# This file contains the data of final population
# of objectives = 2, # of constraints = 2, # of real_var = 2, # of bits of bin_var = 0, constr_violation, rank, crowding_distance
0.000000e+00	1.059870e+00	2.352797e-01	4.558654e-01	0.000000e+00	5.987000e-02	0.000000e+00	1	1.000000e+14
1.000000e+00	5.420785e-01	8.524602e-02	1.097647e-04	1.000000e+00	2.257025e-01	0.000000e+00	1	1.000000e+14
4.440892e-16	1.000000e+00	1.655013e-01	3.736265e-01	4.440892e-16	7.252682e-08	0.000000e+00	1	5.890118e-02
5.727034e-01	6.296762e-01	4.343264e-04	2.413898e-02	5.727034e-01	7.351256e-02	0.000000e+00	1	1.925974e-02
7.071805e-01	5.913399e-01	1.042555e-02	7.084882e-04	7.071805e-01	1.150163e-01	0.000000e+00	1	1.721274e-02
5.602236e-01	6.350224e-01	2.139439e-03	2.903883e-02	5.602236e-01	7.127909e-02	0.000000e+00	1	1.702542e-02
5.828951e-01	6.268164e-01	1.396889e-03	2.255742e-02	5.828951e-01	7.695820e-02	0.000000e+00	1	1.683451e-02
8.431118e-01	5.685182e-01	4.556011e-02	1.451329e-03	8.431118e-01	1.692406e-01	0.000000e+00	1	1.671499e-02
3.995191e-01	6.927752e-01	2.243780e-03	7.064645e-02	3.995191e-01	2.355013e-02	0.000000e+00	1	1.481091e-02
4.061282e-01	6.887861e-01	4.209999e-05	6.655903e-02	4.061282e-01	2.405031e-02	0.000000e+00	1	1.455360e-02
2.338501e-01	7.914870e-01	4.688829e-02	1.648568e-01	2.338501e-01	6.694270e-06	0.000000e+00	1	1.397912e-02
7.318302e-01	5.905287e-01	2.258553e-02	6.628959e-03	7.318302e-01	1.290970e-01	0.000000e+00	1	1.384156e-02
8.251922e-01	5.709770e-01	3.995114e-02	4.796127e-04	8.251922e-01	1.617277e-01	0.000000e+00	1	1.374493e-02
7.719379e-01	5.801107e-01	2.658033e-02	6.397400e-04	7.719379e-01	1.410705e-01	0.000000e+00	1	1.333303e-02
4.943152e-01	6.568714e-01	3.086374e-04	4.394845e-02	4.943152e-01	5.122822e-02	0.000000e+00	1	1.301730e-02
