#
-13.369570	-4.890340
-10.622929	10.214220
-10.249516	10.193100
-7.285562	9.928871
-7.527661	3.802235
-10.873383	-2.253653
-7.301317	6.690093
-7.826444	2.440359
-8.341663	4.092553
-10.319147	13.783634
-14.043889	6.003570
-9.948527	-3.249031
-11.588325	5.793154
-9.593625	0.303352
-10.516993	7.751636
-6.638474	11.855515
-12.370791	6.711488
-17.072166	-0.459068
-11.857891	7.847592
-15.815465	7.982806
-8.774057	-0.024470
-9.455915	-0.553474
-14.527031	-2.871091
-12.249426	7.393838
-8.671710	7.407978
-11.463130	2.510735
-9.846472	-1.066585
-9.934938	12.009486
-13.815484	3.992268
-11.777520	5.763479
-9.930720	1.954246
-6.588350	1.377656
-12.799792	2.098984
-11.119729	-1.562886
-6.904592	12.511347
-8.220189	2.053670
-18.069818	-0.210362
-12.693234	1.438565
-10.549196	8.913252
-9.484949	13.446640
-11.008393	4.253958
-10.425657	13.859873
-8.015691	16.333558
-12.390043	3.691254
-6.249840	4.095492
-6.495688	8.437232
-10.084655	7.242952
-9.089207	6.659923
-7.571759	11.333561
-11.407478	9.135878
-10.396460	-7.232089
-7.701583	6.293162
-7.716418	9.022721
-9.183790	3.783168
-10.734475	-8.081145
-10.231708	10.121310
-7.999271	1.972380
-10.534871	4.771794
-8.432668	13.175647
-11.659886	7.574150
-11.098658	9.630882
-9.492485	-0.419298
-14.629365	3.702129
-9.569611	10.537584
-7.510416	8.422492
-7.459730	2.747472
-10.756320	14.731068
-6.436128	4.388673
-12.726728	2.972225
-10.911939	1.178209
-8.666398	3.320130
-13.841317	11.096996
-15.881088	2.464475
-7.459941	4.476813
-15.072968	-1.865734
-9.123241	12.605565
-8.382314	8.553954
-8.678900	10.608722
-9.358461	19.008885
-7.887912	17.078243
-11.982935	1.246925
-9.002899	8.398744
-13.739608	6.934125
-8.583975	6.701525
-11.471073	14.084142
-15.471571	-2.941888
-8.209574	16.532125
-6.831736	13.317729
-9.278782	2.540424
-8.410480	8.062683
-10.579249	10.018923
-9.467623	3.966891
-16.451725	8.914708
-10.113558	0.951451
-17.345528	6.687910
-8.462511	14.129274
-8.174355	11.248447
-12.216393	3.632646
-6.936005	11.668956
-12.699136	0.493739
#
-10.734475	-8.081145
-18.069818	-0.210362
-13.369570	-4.890340
-17.450175	-1.355838
-13.452001	-3.231966
-16.185210	-2.756220
-15.471571	-2.941888
-18.020727	-0.394813
-15.759340	-2.936238
-17.548106	0.719060
-10.396460	-7.232089
-13.310942	-4.839652
-17.072166	-0.459068
-15.072968	-1.865734
-14.527031	-2.871091
-17.345528	6.687910
-10.720735	-4.392122
-13.041394	-0.457285
-12.322018	-3.876180
-14.712044	0.007284
-15.897467	2.333926
-16.709637	2.823109
-16.996430	6.641599
-8.112693	-3.941780
-16.451725	8.914708
-15.881088	2.464475
-14.448177	0.721471
-9.948527	-3.249031
-11.747902	-1.753126
-11.001776	-3.197415
-12.039304	0.101647
-13.148438	0.669278
-12.699136	0.493739
-8.272015	-3.026864
-15.815465	7.982806
-14.783561	3.124636
-12.920747	1.889954
-9.931189	-2.706643
-15.493358	5.411312
-11.124374	0.697597
-15.049428	4.026100
-11.119729	-1.562886
-15.739141	7.134325
-11.982935	1.246925
-10.873383	-2.253653
-12.693234	1.438565
-15.793371	10.854781
-8.922774	-1.827496
-15.327180	5.982014
-10.893055	-1.182819
-12.985054	3.688756
-14.629365	3.702129
-14.633321	5.127327
-12.799792	2.098984
-12.081397	1.793466
-10.911939	1.178209
-11.239010	1.683310
-11.083106	1.243418
-8.745233	-1.519527
-14.919048	7.716488
-11.463130	2.510735
-10.491883	-1.034836
-14.255726	4.060821
-12.732176	2.939831
-9.846472	-1.066585
-13.074504	3.908550
-13.815484	3.992268
-14.043889	6.003570
-8.541765	-1.126764
-12.726728	2.972225
-11.111305	2.784076
-10.435616	2.424332
-10.113558	0.951451
-13.313216	4.868657
-13.388056	4.872559
-9.455915	-0.553474
-10.014838	-0.143770
-10.095062	0.056190
-9.492485	-0.419298
-8.317235	-1.029136
-13.841317	11.096996
-9.991026	2.528417
-12.216393	3.632646
-13.281458	6.304713
-13.739608	6.934125
-12.390043	3.691254
-8.774057	-0.024470
-9.593625	0.303352
-9.823192	1.396968
-9.930720	1.954246
-7.779634	0.287762
-13.655618	8.159578
-12.370791	6.711488
-12.215728	3.668774
-9.734808	2.416534
-9.588478	0.312414
-12.299615	4.351147
-9.620308	1.898754
-8.829816	0.998534
-12.902045	8.457512
#
-12.267990	-8.269859
-18.571489	1.291953
-14.103492	-5.158552
-14.811105	-4.447737
-15.690827	-3.302582
-17.079853	-2.150680
-17.450175	-1.355838
-18.069818	-0.210362
-16.513045	-3.010011
-18.027643	-0.561375
-16.184860	-3.069813
-10.734475	-8.081145
-18.437439	1.674594
-11.821361	-7.212160
-13.369570	-4.890340
-18.020727	-0.394813
-17.003697	-1.494928
-14.449897	-4.130509
-16.185210	-2.756220
-14.703977	-3.451065
-17.072166	-0.459068
-15.471571	-2.941888
-15.759340	-2.936238
-10.396460	-7.232089
