-1.443847e+01	-1.162671e+01
-1.998896e+01	1.925710e-02
-1.793631e+01	-3.871757e+00
-1.694419e+01	-4.010536e+00
-1.907571e+01	1.766047e-02
-1.998896e+01	1.925710e-02
-1.886667e+01	-3.941690e-01
-1.559352e+01	-7.881552e+00
-1.475965e+01	-1.105995e+01
-1.549453e+01	-8.204649e+00
-1.878564e+01	-6.312647e-01
-1.894546e+01	-2.141173e-01
-1.587213e+01	-7.749541e+00
-1.469107e+01	-1.124443e+01
-1.563894e+01	-7.750688e+00
-1.664568e+01	-5.113199e+00
-1.503810e+01	-1.001091e+01
-1.859169e+01	-1.264536e+00
-1.829460e+01	-2.638968e+00
-1.823516e+01	-2.955475e+00
-1.535120e+01	-8.741600e+00
-1.637193e+01	-6.403355e+00
-1.833319e+01	-2.421199e+00
-1.661467e+01	-5.266378e+00
-1.865503e+01	-1.034503e+00
-1.846940e+01	-1.793674e+00
-1.836751e+01	-2.276666e+00
-1.853356e+01	-1.518767e+00
-1.676012e+01	-4.502150e+00
-1.641715e+01	-6.194231e+00
-1.500131e+01	-1.015402e+01
-1.497499e+01	-1.031441e+01
-1.480537e+01	-1.080718e+01
-1.597898e+01	-7.648336e+00
-1.465060e+01	-1.136170e+01
-1.800629e+01	-3.804704e+00
-1.867349e+01	-8.722324e-01
-1.672595e+01	-4.719020e+00
-1.650571e+01	-5.792461e+00
-1.511030e+01	-9.655857e+00
-1.455545e+01	-1.154273e+01
-1.625501e+01	-6.870374e+00
-1.456461e+01	-1.140877e+01
-1.611642e+01	-7.325773e+00
-1.508383e+01	-9.832982e+00
-1.516130e+01	-9.502012e+00
-1.861437e+01	-1.208510e+00
-1.530698e+01	-8.836472e+00
-1.544045e+01	-8.397507e+00
-1.525206e+01	-9.137359e+00
-1.683223e+01	-4.359834e+00
-1.653272e+01	-5.644210e+00
-1.838898e+01	-2.093634e+00
-1.539319e+01	-8.546624e+00
-1.808645e+01	-3.555234e+00
-1.483740e+01	-1.079001e+01
-1.447128e+01	-1.161241e+01
-1.589056e+01	-7.745044e+00
-1.688599e+01	-4.205290e+00
-1.690148e+01	-4.129017e+00
-1.842490e+01	-2.011598e+00
-1.546305e+01	-8.284151e+00
-1.616591e+01	-7.226507e+00
-1.634585e+01	-6.515269e+00
-1.487381e+01	-1.062117e+01
-1.644042e+01	-6.108211e+00
-1.647293e+01	-5.937796e+00
-1.675245e+01	-4.632114e+00
-1.606120e+01	-7.494773e+00
-1.609274e+01	-7.439419e+00
-1.655227e+01	-5.547845e+00
-1.668622e+01	-4.913270e+00
-1.873693e+01	-7.809436e-01
-1.529335e+01	-8.978728e+00
-1.618631e+01	-7.166513e+00
-1.668622e+01	-4.913270e+00
-1.492725e+01	-1.043286e+01
-1.521517e+01	-9.275423e+00
-1.830532e+01	-2.612783e+00
-1.683891e+01	-4.322437e+00
-1.657081e+01	-5.422217e+00
-1.628695e+01	-6.745125e+00
-1.622771e+01	-7.009927e+00
-1.905946e+01	-2.183428e-02
-1.851760e+01	-1.550392e+00
-1.819620e+01	-2.984699e+00
-1.819220e+01	-3.146289e+00
-1.539615e+01	-8.494997e+00
-1.812190e+01	-3.280919e+00
-1.526642e+01	-9.032743e+00
-1.620633e+01	-7.031774e+00
-1.900900e+01	-1.045386e-01
-1.804930e+01	-3.683246e+00
-1.644913e+01	-5.967390e+00
-1.510288e+01	-9.781790e+00
-1.563010e+01	-7.765762e+00
-1.517043e+01	-9.418630e+00
-1.849642e+01	-1.695515e+00
-1.809913e+01	-3.422864e+00
-1.805514e+01	-3.668531e+00
