# gen = 1
-1.053015e+01	4.126504e+00	
-1.003096e+01	-3.064375e+00	
-8.309554e+00	-1.442054e+00	
-7.963661e+00	1.848294e+00	
-1.216572e+01	2.828769e+00	
-1.110938e+01	-1.839483e+00	
-1.295208e+01	-7.341714e-01	
-6.122757e+00	1.113821e+01	
-7.408205e+00	5.638402e+00	
-1.191852e+01	1.186275e+01	
-8.771053e+00	4.956081e+00	
-7.257750e+00	9.532365e+00	
-9.761445e+00	2.430541e+00	
-7.924688e+00	1.282091e+00	
-8.100391e+00	1.032372e+01	
-1.006528e+01	2.334640e+00	
-9.812111e+00	8.310336e+00	
-1.363922e+01	-9.951857e-01	
-9.168702e+00	1.193096e+01	
-7.629229e+00	6.095346e+00	
-1.455743e+01	-2.553197e+00	
-1.353943e+01	3.697091e+00	
-6.524354e+00	1.050945e+01	
-1.637595e+01	6.251154e+00	
-1.007645e+01	1.186791e+00	
-1.325707e+01	1.863883e+00	
-1.039594e+01	1.700167e+01	
-1.016742e+01	1.162786e+01	
-9.323967e+00	7.687749e+00	
-1.426327e+01	7.082239e+00	
-1.338960e+01	1.172886e+00	
-1.115877e+01	1.222239e+01	
-1.573753e+01	4.044179e-01	
-6.767486e+00	4.912864e+00	
-9.209382e+00	-5.369616e+00	
-1.076138e+01	8.160545e+00	
-1.081715e+01	2.942339e+00	
-1.312257e+01	6.219900e+00	
-7.018709e+00	8.924485e+00	
-1.056837e+01	-4.365974e-01	
-9.102759e+00	6.284607e+00	
-1.437193e+01	-5.741899e+00	
-1.108689e+01	-2.341329e+00	
-1.139459e+01	-2.434090e+00	
-7.707175e+00	1.092604e+01	
-1.042413e+01	4.699888e+00	
-9.550409e+00	7.647721e+00	
-9.966879e+00	-1.593510e+00	
-6.714331e+00	7.882663e+00	
-6.296835e+00	5.147093e+00	
-8.299367e+00	1.547447e+01	
-9.196719e+00	1.581812e+01	
-9.211712e+00	1.333146e+00	
-8.397722e+00	1.937385e+01	
-1.002763e+01	3.845044e+00	
-9.315091e+00	1.072658e+01	
-8.251120e+00	2.453429e+00	
-7.248954e+00	8.759055e+00	
-6.493976e+00	2.169703e+01	
-8.425370e+00	1.184679e+01	
-1.204335e+01	1.087830e+01	
-9.270281e+00	3.433880e+00	
-6.865832e+00	3.095482e+00	
-7.933186e+00	4.004523e+00	
-8.133507e+00	4.257745e+00	
-6.933087e+00	7.333541e+00	
-7.971000e+00	1.320293e+01	
-8.816419e+00	6.204401e+00	
-1.006054e+01	5.353395e+00	
-9.951465e+00	1.352589e+01	
-7.208190e+00	1.172197e+01	
-1.420066e+01	1.061235e+01	
-1.522247e+01	9.343797e+00	
-1.034302e+01	4.775080e+00	
-7.503571e+00	5.614908e+00	
-7.897616e+00	7.970939e+00	
-8.926550e+00	-4.232337e-02	
-5.195809e+00	1.083026e+01	
-5.855115e+00	7.110937e+00	
-9.119094e+00	1.633706e+01	
-9.381171e+00	5.001999e+00	
-1.081261e+01	2.922084e+00	
-1.024156e+01	1.487078e+01	
-8.935436e+00	3.202153e+00	
-9.692672e+00	7.857322e+00	
-8.480981e+00	1.484424e+01	
-1.315196e+01	5.720949e-03	
-1.063755e+01	8.155199e+00	
-1.251093e+01	1.139746e+01	
-8.202815e+00	-6.937464e+00	
-1.033050e+01	8.354415e+00	
-6.691227e+00	-2.558712e-01	
-1.415744e+01	6.655094e+00	
-9.950211e+00	1.253399e+01	
-8.093492e+00	2.312169e+00	
-1.016666e+01	1.933593e+01	
-1.006732e+01	-2.150552e+00	
-8.001662e+00	3.823171e+00	
-1.314108e+01	1.032886e+01	
-7.896061e+00	1.214061e+01	
# gen = 2
-1.561748e+01	1.294245e-01	
-1.437193e+01	-5.741899e+00	
-9.940084e+00	-6.245968e+00	
-1.617992e+01	6.203056e+00	
-8.202815e+00	-6.937464e+00	
-1.437193e+01	-5.741899e+00	
-1.573753e+01	4.044179e-01	
-1.637595e+01	6.251154e+00	
-1.455743e+01	-2.553197e+00	
-1.443045e+01	-2.535087e+00	
-1.199784e+01	-5.263712e+00	
-1.569794e+01	4.239119e-01	
-9.209382e+00	-5.369616e+00	
-1.538526e+01	7.350961e+00	
-1.479702e+01	8.071489e-01	
-1.139459e+01	-2.434090e+00	
-1.003096e+01	-3.064375e+00	
-1.363922e+01	-9.951857e-01	
-1.302682e+01	-2.095591e+00	
-1.371307e+01	1.460824e-01	
-1.363922e+01	-9.951857e-01	
-1.315196e+01	5.720949e-03	
-1.343347e+01	2.726615e-01	
-1.295208e+01	-7.341714e-01	
-1.282078e+01	-1.735761e+00	
-1.405527e+01	4.216299e+00	
-9.519350e+00	-2.941342e+00	
-1.297474e+01	-8.458850e-02	
-1.315196e+01	5.720949e-03	
-1.353943e+01	3.697091e+00	
-1.295208e+01	-7.341714e-01	
-1.108689e+01	-2.341329e+00	
-1.110938e+01	-1.839483e+00	
-1.415744e+01	6.655094e+00	
-1.426327e+01	7.082239e+00	
-1.522247e+01	9.343797e+00	
-1.113334e+01	-1.546823e+00	
-1.470546e+01	1.128566e+01	
-1.402971e+01	7.927335e+00	
-1.381278e+01	7.178069e+00	
-1.006732e+01	-2.150552e+00	
-1.420066e+01	1.061235e+01	
-1.338960e+01	1.172886e+00	
-1.323601e+01	1.684220e+00	
-1.458329e+01	1.213973e+01	
-9.966879e+00	-1.593510e+00	
-1.325707e+01	1.863883e+00	
-9.966879e+00	-1.593510e+00	
-1.056837e+01	-4.365974e-01	
-1.324676e+01	2.960576e+00	
-8.663480e+00	-7.978189e-01	
-8.309554e+00	-1.442054e+00	
-1.044954e+01	1.782965e+00	
-1.048919e+01	1.831322e+00	
-8.926550e+00	-4.232337e-02	
-1.007645e+01	1.186791e+00	
-1.216572e+01	2.828769e+00	
-8.309554e+00	-1.442054e+00	
-7.949776e+00	1.052697e+00	
-1.301987e+01	3.730261e+00	
-1.312257e+01	6.219900e+00	
-1.323942e+01	7.808561e+00	
-1.216285e+01	3.013230e+00	
-7.622684e+00	1.050208e+00	
-6.691227e+00	-2.558712e-01	
-1.081261e+01	2.922084e+00	
-9.211712e+00	1.333146e+00	
-1.081715e+01	2.942339e+00	
-1.006528e+01	2.334640e+00	
-1.312257e+01	6.219900e+00	
-1.080616e+01	3.796740e+00	
-8.093492e+00	2.312169e+00	
-9.937232e+00	3.546888e+00	
-8.093492e+00	2.312169e+00	
-9.761445e+00	2.430541e+00	
-7.963661e+00	1.848294e+00	
-1.318433e+01	9.725303e+00	
-1.297306e+01	5.380987e+00	
-7.924688e+00	1.282091e+00	
-6.747362e+00	1.685297e+00	
-9.712293e+00	3.174731e+00	
-1.170602e+01	5.448507e+00	
-7.178337e+00	1.895781e+00	
-1.215500e+01	8.255755e+00	
-7.241642e+00	1.960332e+00	
-1.288253e+01	9.349744e+00	
-8.251120e+00	2.453429e+00	
-1.314108e+01	1.032886e+01	
-1.061006e+01	3.847703e+00	
-1.002763e+01	3.845044e+00	
-1.251093e+01	1.139746e+01	
-6.865832e+00	3.095482e+00	
-1.053015e+01	4.126504e+00	
-1.063755e+01	8.155199e+00	
-1.189445e+01	8.873084e+00	
-8.935436e+00	3.202153e+00	
-9.270281e+00	3.433880e+00	
-1.076138e+01	8.160545e+00	
-1.198060e+01	1.046421e+01	
-1.204335e+01	1.087830e+01	
# gen = 3
-1.531705e+01	-3.892063e+00	
-1.502180e+01	-5.827734e+00	
-1.866706e+01	1.214279e+00	
-1.386749e+01	-1.009374e+01	
-1.837229e+01	1.104008e+00	
-1.596830e+01	-2.442425e+00	
-1.080442e+01	-7.375281e+00	
-1.096604e+01	-6.300879e+00	
-1.706995e+01	1.772985e+00	
-1.561748e+01	1.294245e-01	
-1.518074e+01	-2.967634e-01	
-1.573753e+01	4.044179e-01	
-1.561748e+01	1.294245e-01	
-1.495047e+01	-4.742149e+00	
-1.437193e+01	-5.741899e+00	
-1.437193e+01	-5.741899e+00	
-1.217156e+01	-3.155499e+00	
-1.689342e+01	1.879362e+00	
-1.042505e+01	-5.702988e+00	
-1.569794e+01	4.239119e-01	
-1.199784e+01	-5.263712e+00	
-1.455743e+01	-2.553197e+00	
-9.940084e+00	-6.245968e+00	
-9.940084e+00	-6.245968e+00	
-8.202815e+00	-6.937464e+00	
-1.130472e+01	-4.896933e+00	
-1.508812e+01	2.060060e+00	
-1.507357e+01	8.287606e-01	
-1.479702e+01	8.071489e-01	
-9.209382e+00	-5.369616e+00	
-1.443045e+01	-2.535087e+00	
-1.630689e+01	3.542509e+00	
-1.637595e+01	6.251154e+00	
-1.392573e+01	1.284548e+00	
-1.058079e+01	-2.662831e+00	
-1.234012e+01	-2.333451e+00	
-7.209757e+00	-4.123106e+00	
-1.302682e+01	-2.095591e+00	
-1.496745e+01	2.943037e+00	
-1.629942e+01	6.748454e+00	
-1.515444e+01	3.721106e+00	
-1.363922e+01	-9.951857e-01	
-1.371307e+01	1.460824e-01	
-1.302682e+01	-2.095591e+00	
-1.363922e+01	-9.951857e-01	
-1.139459e+01	-2.434090e+00	
-1.617992e+01	6.203056e+00	
-1.003096e+01	-3.064375e+00	
-1.003096e+01	-3.064375e+00	
-1.282078e+01	-1.735761e+00	
-1.297914e+01	-9.956114e-02	
-1.512130e+01	3.970945e+00	
-1.110938e+01	-1.839483e+00	
-1.108689e+01	-2.341329e+00	
-1.295208e+01	-7.341714e-01	
-1.315196e+01	5.720949e-03	
-9.519350e+00	-2.941342e+00	
-1.282078e+01	-1.735761e+00	
-1.295208e+01	-7.341714e-01	
-1.343347e+01	2.726615e-01	
-1.315196e+01	5.720949e-03	
-1.538526e+01	7.350961e+00	
-1.374142e+01	2.141858e+00	
-1.338960e+01	1.172886e+00	
-1.438230e+01	5.975555e+00	
-1.294724e+01	-6.440772e-01	
-1.527640e+01	8.955154e+00	
-1.150839e+01	-1.694817e+00	
-1.338960e+01	1.172886e+00	
-1.006732e+01	-2.150552e+00	
-1.353943e+01	3.697091e+00	
-1.441229e+01	6.351459e+00	
-1.405527e+01	4.216299e+00	
-1.297474e+01	-8.458850e-02	
-1.283063e+01	-6.091297e-01	
-1.345047e+01	6.078048e+00	
-1.291529e+01	4.758473e-01	
-9.966879e+00	-1.593510e+00	
-1.325707e+01	1.863883e+00	
-9.966879e+00	-1.593510e+00	
-1.323601e+01	1.684220e+00	
-1.426327e+01	7.082239e+00	
-1.415744e+01	6.655094e+00	
-1.113334e+01	-1.546823e+00	
-1.521677e+01	8.975979e+00	
-1.522247e+01	9.343797e+00	
-1.522247e+01	9.343797e+00	
-8.309554e+00	-1.442054e+00	
-1.470546e+01	1.128566e+01	
-1.324676e+01	2.960576e+00	
-1.381278e+01	7.178069e+00	
-1.138278e+01	3.234240e-01	
-1.002988e+01	-1.022474e+00	
-1.215412e+01	2.026266e+00	
-1.056837e+01	-4.365974e-01	
-1.449942e+01	9.463072e+00	
